customer_id,signup_date,acquisition_channel,state,subscription_tier,customer_segment
47260,2024-07-02,Social,IL,Plus,Budget Builder
47261,2025-08-22,Organic,NY,Premium,Family Planner
47262,2023-06-16,Organic,CA,Plus,Family Planner
47263,2023-12-19,Partner,IL,Plus,Investor
47264,2024-12-03,Referral,IL,Premium,Budget Builder
47265,2023-12-19,Social,NY,Essential,Investor
47266,2024-07-27,Referral,FL,Premium,Investor
47267,2023-11-19,Paid Search,FL,Plus,Family Planner
47268,2025-08-15,Organic,FL,Essential,Credit Improver
47269,2023-01-29,Referral,GA,Plus,Investor
47270,2025-01-08,Organic,IL,Essential,Budget Builder
47271,2024-06-26,Paid Search,TX,Plus,Family Planner
47272,2024-07-21,Paid Search,TX,Essential,Credit Improver
47273,2025-05-18,Referral,FL,Essential,Budget Builder
47274,2024-11-28,Organic,GA,Plus,Investor
47275,2023-07-18,Organic,NJ,Plus,Investor
47276,2024-11-13,Organic,GA,Premium,Budget Builder
47277,2023-07-01,Paid Search,TX,Essential,Family Planner
47278,2023-05-10,Partner,NJ,Premium,Budget Builder
47279,2023-05-11,Paid Search,TX,Plus,Family Planner
47280,2024-10-15,Social,CA,Premium,Investor
47281,2025-10-25,Partner,FL,Essential,Investor
47282,2025-04-28,Referral,TX,Essential,Credit Improver
47283,2023-06-16,Partner,CA,Plus,Investor
47284,2024-01-20,Paid Search,NJ,Plus,Credit Improver
47285,2025-01-11,Paid Search,TX,Plus,Family Planner
47286,2023-07-06,Organic,GA,Plus,Budget Builder
47287,2024-07-11,Paid Search,IL,Premium,Credit Improver
47288,2023-04-25,Paid Search,NJ,Essential,Budget Builder
47289,2025-10-15,Referral,IL,Essential,Investor
47290,2025-05-07,Paid Search,GA,Plus,Budget Builder
47291,2025-08-31,Organic,FL,Plus,Family Planner
47292,2023-08-27,Paid Search,TX,Plus,Investor
47293,2023-11-05,Social,FL,Plus,Budget Builder
47294,2023-01-16,Referral,GA,Plus,Family Planner
47295,2023-03-03,Paid Search,NY,Premium,Credit Improver
47296,2024-12-06,Organic,GA,Essential,Budget Builder
47297,2023-10-19,Referral,FL,Essential,Budget Builder
47298,2025-01-16,Social,IL,Premium,Budget Builder
47299,2025-03-02,Referral,NJ,Premium,Credit Improver
47300,2023-08-29,Social,NJ,Premium,Family Planner
47301,2025-07-13,Referral,FL,Plus,Family Planner
47302,2025-08-10,Organic,TX,Plus,Family Planner
47303,2024-06-10,Referral,TX,Essential,Family Planner
47304,2025-01-11,Referral,NJ,Essential,Family Planner
47305,2023-06-25,Paid Search,NJ,Essential,Family Planner
47306,2025-03-14,Social,GA,Essential,Budget Builder
47307,2025-01-27,Paid Search,CA,Essential,Investor
47308,2023-12-01,Organic,TX,Essential,Family Planner
47309,2025-06-17,Organic,IL,Essential,Budget Builder
47310,2024-10-20,Paid Search,CA,Essential,Investor
47311,2023-10-20,Social,NJ,Premium,Budget Builder
47312,2024-03-18,Organic,NJ,Premium,Investor
47313,2024-08-22,Partner,CA,Essential,Investor
47314,2025-02-04,Paid Search,TX,Premium,Family Planner
47315,2025-03-13,Referral,IL,Essential,Family Planner
47316,2025-06-30,Paid Search,TX,Plus,Investor
47317,2023-03-12,Paid Search,NJ,Essential,Investor
47318,2025-07-19,Paid Search,NY,Essential,Budget Builder
47319,2025-10-28,Paid Search,NY,Essential,Credit Improver
47320,2025-08-13,Paid Search,IL,Essential,Budget Builder
47321,2025-02-18,Organic,NJ,Essential,Budget Builder
47322,2025-10-16,Organic,GA,Plus,Credit Improver
47323,2025-05-27,Paid Search,IL,Essential,Credit Improver
47324,2023-12-02,Referral,NY,Premium,Budget Builder
47325,2024-09-18,Organic,NJ,Plus,Credit Improver
47326,2024-02-23,Partner,TX,Plus,Credit Improver
47327,2023-08-25,Partner,TX,Premium,Credit Improver
47328,2024-05-20,Organic,IL,Plus,Budget Builder
47329,2025-09-07,Social,IL,Essential,Investor
47330,2024-02-03,Paid Search,GA,Essential,Budget Builder
47331,2024-09-02,Organic,NY,Essential,Budget Builder
47332,2025-08-12,Paid Search,GA,Essential,Budget Builder
47333,2023-01-02,Organic,NY,Premium,Credit Improver
47334,2023-01-16,Partner,TX,Premium,Budget Builder
47335,2023-10-06,Organic,IL,Plus,Investor
47336,2024-01-05,Paid Search,FL,Plus,Family Planner
47337,2025-08-20,Organic,FL,Essential,Budget Builder
47338,2025-06-05,Social,CA,Essential,Investor
47339,2024-01-13,Paid Search,CA,Plus,Credit Improver
47340,2023-07-27,Referral,IL,Plus,Budget Builder
47341,2023-05-12,Referral,GA,Essential,Credit Improver
47342,2023-06-27,Organic,NY,Plus,Family Planner
47343,2025-01-23,Paid Search,GA,Essential,Credit Improver
47344,2024-03-12,Paid Search,CA,Essential,Budget Builder
47345,2025-08-20,Paid Search,FL,Plus,Credit Improver
47346,2024-11-09,Partner,NJ,Essential,Family Planner
47347,2024-06-08,Organic,NJ,Essential,Budget Builder
47348,2023-03-12,Paid Search,FL,Plus,Investor
47349,2023-02-23,Organic,NJ,Essential,Investor
47350,2023-01-13,Partner,CA,Plus,Family Planner
47351,2023-03-21,Partner,NY,Premium,Budget Builder
47352,2024-04-20,Paid Search,FL,Essential,Budget Builder
47353,2024-12-14,Paid Search,TX,Plus,Credit Improver
47354,2023-10-13,Referral,TX,Essential,Budget Builder
47355,2025-08-01,Social,NY,Premium,Credit Improver
47356,2023-08-16,Social,NJ,Plus,Family Planner
47357,2023-06-20,Paid Search,TX,Essential,Budget Builder
47358,2024-06-07,Partner,GA,Essential,Budget Builder
47359,2023-10-25,Paid Search,TX,Essential,Family Planner
47360,2024-04-01,Paid Search,IL,Essential,Credit Improver
47361,2024-04-22,Organic,FL,Plus,Family Planner
47362,2023-09-29,Social,NJ,Essential,Budget Builder
47363,2024-04-05,Partner,NJ,Essential,Budget Builder
47364,2024-03-09,Partner,NY,Essential,Investor
47365,2024-09-18,Referral,GA,Premium,Credit Improver
47366,2025-03-06,Organic,FL,Plus,Family Planner
47367,2024-09-12,Paid Search,NY,Plus,Credit Improver
47368,2024-01-31,Paid Search,CA,Plus,Credit Improver
47369,2025-05-09,Paid Search,NY,Plus,Investor
47370,2025-07-18,Organic,CA,Essential,Budget Builder
47371,2024-01-22,Paid Search,NJ,Plus,Investor
47372,2024-06-17,Organic,NY,Essential,Investor
47373,2023-08-02,Organic,GA,Plus,Budget Builder
47374,2024-02-01,Partner,FL,Essential,Credit Improver
47375,2023-02-13,Paid Search,GA,Plus,Investor
47376,2024-08-14,Paid Search,IL,Essential,Credit Improver
47377,2024-01-01,Paid Search,GA,Plus,Budget Builder
47378,2023-06-23,Referral,TX,Essential,Family Planner
47379,2023-09-30,Organic,IL,Plus,Budget Builder
47380,2024-05-04,Social,FL,Essential,Credit Improver
47381,2024-08-24,Referral,TX,Essential,Budget Builder
47382,2024-09-03,Paid Search,TX,Essential,Investor
47383,2023-11-23,Partner,NY,Plus,Budget Builder
47384,2023-12-13,Paid Search,FL,Essential,Family Planner
47385,2023-06-15,Organic,NJ,Plus,Budget Builder
47386,2025-05-29,Social,FL,Plus,Investor
47387,2025-01-21,Paid Search,TX,Essential,Budget Builder
47388,2023-12-10,Referral,NJ,Essential,Budget Builder
47389,2023-03-02,Social,NJ,Essential,Family Planner
47390,2023-12-30,Paid Search,CA,Plus,Investor
47391,2025-07-13,Organic,CA,Essential,Investor
47392,2025-10-20,Partner,GA,Premium,Investor
47393,2023-02-03,Paid Search,CA,Essential,Budget Builder
47394,2024-02-09,Referral,TX,Essential,Investor
47395,2025-06-15,Organic,GA,Premium,Budget Builder
47396,2023-05-18,Referral,GA,Essential,Credit Improver
47397,2023-01-28,Referral,IL,Essential,Family Planner
47398,2023-04-16,Paid Search,GA,Plus,Credit Improver
47399,2023-06-06,Partner,GA,Essential,Investor
47400,2023-07-15,Paid Search,CA,Essential,Family Planner
47401,2025-10-05,Paid Search,NJ,Plus,Family Planner
47402,2023-07-21,Organic,GA,Premium,Budget Builder
47403,2023-04-19,Paid Search,NY,Plus,Credit Improver
47404,2024-06-26,Paid Search,FL,Essential,Credit Improver
47405,2023-02-10,Paid Search,GA,Plus,Budget Builder
47406,2025-06-08,Paid Search,CA,Premium,Credit Improver
47407,2024-11-12,Social,FL,Essential,Budget Builder
47408,2025-03-22,Paid Search,GA,Plus,Budget Builder
47409,2024-02-19,Paid Search,TX,Plus,Investor
47410,2024-01-07,Referral,GA,Essential,Credit Improver
47411,2025-03-14,Partner,GA,Essential,Credit Improver
47412,2023-12-30,Social,NJ,Premium,Credit Improver
47413,2024-04-15,Social,TX,Plus,Budget Builder
47414,2024-05-14,Partner,GA,Essential,Budget Builder
47415,2025-10-02,Organic,GA,Essential,Budget Builder
47416,2024-02-27,Organic,NY,Essential,Budget Builder
47417,2024-08-01,Paid Search,GA,Premium,Budget Builder
47418,2024-02-07,Partner,TX,Premium,Family Planner
47419,2024-05-08,Partner,CA,Essential,Investor
47420,2024-05-06,Referral,NJ,Essential,Budget Builder
47421,2025-07-13,Organic,NY,Essential,Budget Builder
47422,2025-08-03,Social,CA,Essential,Budget Builder
47423,2024-06-14,Social,FL,Essential,Investor
47424,2025-07-29,Social,FL,Plus,Budget Builder
47425,2023-04-23,Paid Search,CA,Essential,Budget Builder
47426,2023-12-10,Paid Search,CA,Essential,Budget Builder
47427,2023-12-24,Referral,IL,Essential,Family Planner
47428,2023-05-06,Referral,FL,Plus,Family Planner
47429,2023-03-23,Social,NY,Essential,Investor
47430,2023-09-09,Referral,GA,Essential,Credit Improver
47431,2024-01-17,Partner,NJ,Essential,Budget Builder
47432,2024-12-17,Paid Search,FL,Plus,Budget Builder
47433,2024-03-27,Organic,IL,Essential,Family Planner
47434,2024-08-17,Paid Search,FL,Plus,Family Planner
47435,2023-01-24,Organic,NJ,Essential,Family Planner
47436,2023-12-19,Partner,GA,Essential,Credit Improver
47437,2023-03-14,Partner,NJ,Essential,Family Planner
47438,2024-11-25,Partner,CA,Essential,Credit Improver
47439,2024-05-29,Paid Search,TX,Essential,Investor
47440,2025-02-09,Social,GA,Essential,Credit Improver
47441,2024-10-19,Paid Search,GA,Essential,Investor
47442,2025-07-27,Referral,NJ,Essential,Investor
47443,2025-04-13,Organic,NJ,Essential,Family Planner
47444,2024-09-13,Organic,TX,Plus,Credit Improver
47445,2023-01-19,Referral,TX,Essential,Budget Builder
47446,2024-06-11,Referral,TX,Essential,Family Planner
47447,2025-03-04,Social,CA,Essential,Credit Improver
47448,2024-06-25,Partner,NY,Plus,Investor
47449,2024-09-08,Partner,FL,Essential,Budget Builder
47450,2023-06-14,Referral,FL,Plus,Credit Improver
47451,2025-03-19,Paid Search,NY,Plus,Credit Improver
47452,2025-05-13,Paid Search,NY,Premium,Investor
47453,2024-01-07,Partner,TX,Essential,Budget Builder
47454,2023-12-31,Organic,TX,Plus,Family Planner
47455,2023-04-29,Referral,GA,Essential,Family Planner
47456,2024-02-13,Referral,TX,Plus,Investor
47457,2023-12-29,Organic,CA,Essential,Credit Improver
47458,2025-08-15,Paid Search,NY,Plus,Family Planner
47459,2023-11-19,Partner,NY,Plus,Investor
47460,2025-01-27,Organic,CA,Plus,Investor
47461,2025-08-01,Referral,NY,Plus,Budget Builder
47462,2024-03-23,Paid Search,GA,Plus,Credit Improver
47463,2024-12-04,Paid Search,TX,Premium,Credit Improver
47464,2024-12-09,Social,TX,Essential,Budget Builder
47465,2025-09-05,Paid Search,IL,Essential,Budget Builder
47466,2023-12-08,Social,GA,Essential,Investor
47467,2024-04-19,Referral,TX,Plus,Investor
47468,2023-10-18,Paid Search,TX,Essential,Family Planner
47469,2023-06-21,Paid Search,GA,Plus,Budget Builder
47470,2023-10-28,Referral,IL,Essential,Budget Builder
47471,2023-05-29,Paid Search,TX,Essential,Family Planner
47472,2024-10-21,Referral,NJ,Essential,Family Planner
47473,2024-11-28,Referral,TX,Plus,Investor
47474,2025-08-24,Organic,IL,Plus,Credit Improver
47475,2024-02-21,Referral,NJ,Essential,Budget Builder
47476,2023-09-14,Referral,GA,Essential,Family Planner
47477,2024-05-29,Partner,CA,Essential,Family Planner
47478,2024-11-09,Social,CA,Essential,Family Planner
47479,2025-06-30,Paid Search,NJ,Premium,Budget Builder
47480,2023-07-24,Partner,GA,Essential,Budget Builder
47481,2024-11-20,Paid Search,NY,Essential,Credit Improver
47482,2023-12-10,Paid Search,TX,Plus,Budget Builder
47483,2024-04-09,Social,FL,Plus,Family Planner
47484,2023-01-29,Referral,GA,Premium,Investor
47485,2023-04-15,Organic,NY,Essential,Credit Improver
47486,2023-11-30,Social,NY,Essential,Credit Improver
47487,2023-04-17,Paid Search,FL,Plus,Family Planner
47488,2023-04-12,Referral,FL,Essential,Credit Improver
47489,2024-07-05,Social,TX,Plus,Investor
47490,2023-05-17,Paid Search,GA,Plus,Investor
47491,2024-05-04,Referral,NJ,Essential,Investor
47492,2023-03-08,Organic,GA,Essential,Budget Builder
47493,2023-10-05,Partner,IL,Essential,Budget Builder
47494,2023-07-31,Paid Search,TX,Essential,Investor
47495,2024-09-19,Paid Search,TX,Premium,Budget Builder
47496,2024-10-09,Organic,IL,Essential,Family Planner
47497,2023-12-31,Paid Search,TX,Essential,Investor
47498,2024-11-08,Social,GA,Premium,Investor
47499,2025-05-12,Paid Search,TX,Plus,Budget Builder
47500,2024-01-30,Organic,NY,Essential,Family Planner
47501,2024-07-08,Referral,NY,Plus,Investor
47502,2025-03-13,Paid Search,NJ,Premium,Budget Builder
47503,2024-02-28,Paid Search,FL,Premium,Investor
47504,2024-02-20,Organic,CA,Essential,Budget Builder
47505,2025-08-02,Social,NJ,Essential,Budget Builder
47506,2023-12-12,Referral,GA,Plus,Budget Builder
47507,2024-11-27,Referral,GA,Essential,Budget Builder
47508,2024-07-30,Organic,TX,Essential,Investor
47509,2025-03-26,Paid Search,TX,Essential,Family Planner
47510,2023-06-29,Referral,NY,Essential,Budget Builder
47511,2023-08-02,Social,NJ,Essential,Credit Improver
47512,2024-03-13,Referral,FL,Plus,Credit Improver
47513,2023-06-02,Social,GA,Premium,Investor
47514,2025-05-21,Referral,CA,Plus,Investor
47515,2025-07-29,Organic,NJ,Essential,Budget Builder
47516,2024-08-28,Organic,FL,Premium,Family Planner
47517,2025-01-21,Paid Search,TX,Essential,Investor
47518,2025-08-11,Social,GA,Plus,Budget Builder
47519,2025-02-26,Paid Search,CA,Plus,Budget Builder
47520,2023-06-01,Social,CA,Essential,Budget Builder
47521,2025-06-12,Organic,FL,Essential,Investor
47522,2025-06-27,Partner,IL,Essential,Investor
47523,2024-03-31,Paid Search,GA,Essential,Budget Builder
47524,2023-11-30,Organic,GA,Plus,Credit Improver
47525,2024-04-07,Paid Search,NJ,Plus,Budget Builder
47526,2025-03-16,Paid Search,NJ,Essential,Family Planner
47527,2024-03-14,Paid Search,IL,Premium,Budget Builder
47528,2023-04-07,Organic,NJ,Premium,Budget Builder
47529,2024-01-29,Referral,CA,Plus,Budget Builder
47530,2023-09-24,Partner,FL,Plus,Credit Improver
47531,2025-04-09,Referral,NY,Essential,Credit Improver
47532,2023-05-01,Partner,CA,Plus,Family Planner
47533,2024-02-29,Paid Search,IL,Essential,Budget Builder
47534,2023-01-04,Partner,GA,Plus,Credit Improver
47535,2024-10-04,Organic,CA,Plus,Family Planner
47536,2025-10-19,Partner,NJ,Essential,Family Planner
47537,2025-03-29,Organic,NY,Essential,Investor
47538,2023-07-02,Referral,GA,Essential,Credit Improver
47539,2024-05-13,Organic,IL,Essential,Investor
47540,2023-03-13,Paid Search,NY,Plus,Credit Improver
47541,2023-03-11,Paid Search,TX,Essential,Budget Builder
47542,2024-08-03,Social,NY,Essential,Investor
47543,2023-05-03,Paid Search,IL,Essential,Investor
47544,2024-01-27,Referral,NJ,Plus,Budget Builder
47545,2025-07-03,Paid Search,TX,Essential,Investor
47546,2024-01-03,Paid Search,NY,Plus,Credit Improver
47547,2024-04-02,Referral,FL,Essential,Investor
47548,2023-07-02,Organic,TX,Plus,Investor
47549,2024-05-26,Partner,IL,Essential,Budget Builder
47550,2025-10-28,Referral,TX,Plus,Family Planner
47551,2024-12-24,Partner,IL,Essential,Family Planner
47552,2023-02-15,Partner,GA,Essential,Investor
47553,2024-08-15,Paid Search,GA,Essential,Investor
47554,2025-07-28,Paid Search,NJ,Essential,Budget Builder
47555,2025-02-11,Partner,NY,Premium,Budget Builder
47556,2024-04-26,Social,NY,Plus,Budget Builder
47557,2024-10-16,Paid Search,IL,Essential,Credit Improver
47558,2023-08-25,Social,CA,Plus,Budget Builder
47559,2025-09-17,Social,IL,Essential,Budget Builder
47560,2024-11-17,Organic,NJ,Essential,Credit Improver
47561,2023-03-05,Paid Search,NY,Essential,Credit Improver
47562,2023-10-06,Partner,FL,Essential,Credit Improver
47563,2023-02-19,Organic,CA,Essential,Credit Improver
47564,2023-08-03,Organic,GA,Plus,Budget Builder
47565,2023-02-05,Referral,FL,Essential,Investor
47566,2024-03-06,Organic,TX,Essential,Family Planner
47567,2024-05-19,Paid Search,GA,Essential,Credit Improver
47568,2023-09-06,Paid Search,GA,Premium,Family Planner
47569,2025-01-03,Partner,NJ,Essential,Budget Builder
47570,2025-03-15,Organic,GA,Plus,Budget Builder
47571,2024-04-12,Referral,FL,Plus,Budget Builder
47572,2025-01-30,Social,NJ,Premium,Budget Builder
47573,2024-05-24,Organic,TX,Plus,Credit Improver
47574,2024-12-26,Organic,TX,Essential,Budget Builder
47575,2025-03-20,Partner,IL,Premium,Family Planner
47576,2023-06-15,Organic,CA,Plus,Investor
47577,2025-04-25,Paid Search,FL,Premium,Credit Improver
47578,2025-10-08,Paid Search,TX,Essential,Investor
47579,2024-06-29,Paid Search,GA,Plus,Budget Builder
47580,2023-03-04,Paid Search,FL,Essential,Investor
47581,2024-12-02,Referral,NJ,Plus,Budget Builder
47582,2024-07-08,Partner,CA,Plus,Investor
47583,2024-08-29,Paid Search,TX,Essential,Investor
47584,2023-05-28,Organic,FL,Premium,Budget Builder
47585,2023-11-04,Partner,TX,Plus,Budget Builder
47586,2023-04-08,Social,FL,Essential,Investor
47587,2023-11-12,Organic,CA,Plus,Family Planner
47588,2025-01-23,Paid Search,FL,Essential,Budget Builder
47589,2024-08-12,Social,CA,Plus,Budget Builder
47590,2025-07-22,Organic,NJ,Essential,Budget Builder
47591,2024-11-09,Paid Search,NJ,Premium,Investor
47592,2024-11-11,Organic,GA,Essential,Credit Improver
47593,2025-05-20,Paid Search,NJ,Plus,Budget Builder
47594,2024-01-28,Paid Search,TX,Plus,Credit Improver
47595,2024-11-26,Social,IL,Essential,Family Planner
47596,2025-08-29,Organic,CA,Plus,Credit Improver
47597,2025-07-07,Paid Search,FL,Essential,Budget Builder
47598,2025-04-28,Organic,GA,Essential,Credit Improver
47599,2025-08-05,Referral,NY,Essential,Family Planner
47600,2025-09-08,Social,NJ,Essential,Investor
47601,2024-02-11,Organic,TX,Essential,Budget Builder
47602,2023-10-01,Referral,NJ,Essential,Investor
47603,2025-01-10,Organic,NJ,Premium,Family Planner
47604,2024-07-02,Organic,GA,Premium,Investor
47605,2023-03-02,Paid Search,TX,Plus,Investor
47606,2024-05-27,Social,CA,Essential,Budget Builder
47607,2025-06-20,Paid Search,GA,Premium,Budget Builder
47608,2024-01-15,Paid Search,GA,Plus,Budget Builder
47609,2023-12-13,Organic,TX,Essential,Family Planner
47610,2024-02-03,Referral,NJ,Plus,Family Planner
47611,2023-01-07,Paid Search,IL,Essential,Investor
47612,2025-07-17,Paid Search,TX,Essential,Investor
47613,2025-08-12,Partner,FL,Plus,Family Planner
47614,2023-11-23,Paid Search,NJ,Essential,Family Planner
47615,2024-10-15,Social,GA,Essential,Family Planner
47616,2023-05-23,Partner,FL,Premium,Family Planner
47617,2024-01-29,Paid Search,FL,Plus,Budget Builder
47618,2024-04-27,Social,NY,Essential,Budget Builder
47619,2025-09-13,Social,NY,Essential,Budget Builder
47620,2024-05-05,Organic,NJ,Essential,Investor
47621,2025-08-08,Partner,TX,Premium,Family Planner
47622,2024-02-16,Paid Search,GA,Premium,Family Planner
47623,2023-12-20,Social,GA,Essential,Investor
47624,2024-03-07,Paid Search,NJ,Plus,Family Planner
47625,2023-01-03,Partner,FL,Plus,Budget Builder
47626,2025-08-13,Organic,NJ,Plus,Budget Builder
47627,2023-05-11,Social,GA,Essential,Budget Builder
47628,2025-10-20,Partner,CA,Essential,Family Planner
47629,2023-06-09,Paid Search,TX,Essential,Family Planner
47630,2023-01-17,Referral,GA,Essential,Family Planner
47631,2023-12-22,Paid Search,TX,Plus,Credit Improver
47632,2025-06-07,Partner,TX,Essential,Investor
47633,2024-04-27,Organic,FL,Essential,Family Planner
47634,2024-09-01,Paid Search,FL,Essential,Credit Improver
47635,2025-02-11,Referral,CA,Essential,Investor
47636,2025-05-06,Paid Search,GA,Essential,Investor
